Time,X1,X2
8.05e-006,-33.2262,1.18475
8.06e-006,-33.2262,1.19257
8.07e-006,-33.148,1.18475
8.08e-006,-33.2262,1.17693
8.09e-006,-33.2262,1.17693
8.1e-006,-33.148,1.16129
8.11e-006,-33.2262,1.15347
8.12e-006,-33.2262,1.14565
8.13e-006,-33.2262,1.14565
8.14e-006,-33.2262,1.13783
8.15e-006,-33.2262,1.13001
8.16e-006,-33.3044,1.12219
8.17e-006,-33.2262,1.12219
8.18e-006,-33.3044,1.10655
8.19e-006,-33.2262,1.10655
8.2e-006,-33.3826,1.09873
8.21e-006,-33.2262,1.09091
8.22e-006,-33.3044,1.08309
8.23e-006,-33.2262,1.07527
8.24e-006,-33.3044,1.06745
8.25e-006,-33.3044,1.07527
8.26e-006,-33.3044,1.05963
8.27e-006,-33.3826,1.05963
8.28e-006,-33.3826,1.05181
8.29e-006,-33.3826,1.05181
8.3e-006,-33.3044,1.04399
8.31e-006,-33.3826,1.04399
8.32e-006,-33.4608,1.03617
8.33e-006,-33.3044,1.03617
8.34e-006,-33.3826,1.02835
8.35e-006,-33.3044,1.02835
8.36e-006,-33.3826,1.02053
8.37e-006,-33.4608,1.02835
8.38e-006,-33.4608,1.02053
8.39e-006,-33.3826,1.01271
8.4e-006,-33.4608,1.00489
8.41e-006,-33.4608,1.01271
8.42e-006,-33.3826,1.01271
8.43e-006,-33.4608,1.00489
8.44e-006,-33.3826,0.997067
8.45e-006,-33.4608,0.997067
8.46e-006,-33.4608,0.997067
8.47e-006,-33.4608,0.997067
8.48e-006,-33.3826,0.981427
8.49e-006,-33.3826,0.989247
8.5e-006,-33.3826,0.981427
8.51e-006,-33.3826,0.981427
8.52e-006,-33.539,0.981427
8.53e-006,-33.4608,0.981427
8.54e-006,-33.4608,0.981427
8.55e-006,-33.4608,0.973607
8.56e-006,-33.539,0.965787
8.57e-006,-33.4608,0.973607
8.58e-006,-33.4608,0.965787
8.59e-006,-33.4608,0.965787
8.6e-006,-33.539,0.957967
8.61e-006,-33.539,0.965787
8.62e-006,-33.4608,0.957967
8.63e-006,-33.3826,0.950147
8.64e-006,-33.539,0.950147
8.65e-006,-33.539,0.950147
8.66e-006,-33.539,0.942326
8.67e-006,-33.4608,0.950147
8.68e-006,-33.539,0.950147
8.69e-006,-33.4608,0.950147
8.7e-006,-33.539,0.950147
8.71e-006,-33.6172,0.942326
8.72e-006,-33.539,0.950147
8.73e-006,-33.6172,0.942326
8.74e-006,-33.6172,0.950147
8.75e-006,-33.6172,0.950147
8.76e-006,-33.6172,0.950147
8.77e-006,-33.6954,0.950147
8.78e-006,-33.6954,0.950147
8.79e-006,-33.6172,0.957967
8.8e-006,-33.6954,0.950147
8.81e-006,-33.6172,0.957967
8.82e-006,-33.6172,0.950147
8.83e-006,-33.6172,0.950147
8.84e-006,-33.539,0.950147
8.85e-006,-33.6172,0.950147
8.86e-006,-33.539,0.934506
8.87e-006,-33.6172,0.934506
8.88e-006,-33.6172,0.934506
8.89e-006,-33.539,0.918866
8.9e-006,-33.539,0.918866
8.91e-006,-33.6172,0.918866
8.92e-006,-33.6172,0.911046
8.93e-006,-33.6172,0.918866
8.94e-006,-33.6172,0.918866
8.95e-006,-33.539,0.918866
8.96e-006,-33.6172,0.926686
8.97e-006,-33.6172,0.934506
8.98e-006,-33.6172,0.934506
8.99e-006,-33.6172,0.942326
9e-006,-33.6954,0.934506
9.01e-006,-33.6172,0.934506
9.02e-006,-33.6172,0.926686
9.03e-006,-33.539,0.934506
9.04e-006,-33.6172,0.926686
9.05e-006,-33.539,0.926686
9.06e-006,-33.539,0.926686
9.07e-006,-33.539,0.926686
9.08e-006,-33.539,0.918866
9.09e-006,-33.4608,0.926686
9.1e-006,-33.4608,0.918866
9.11e-006,-33.3826,0.934506
9.12e-006,-33.3826,0.918866
9.13e-006,-33.3044,0.934506
9.14e-006,-33.3044,0.934506
9.15e-006,-33.3044,0.950147
9.16e-006,-33.2262,0.934506
9.17e-006,-33.3044,0.934506
9.18e-006,-33.3044,0.942326
9.19e-006,-33.3044,0.942326
9.2e-006,-33.2262,0.942326
9.21e-006,-33.2262,0.950147
9.22e-006,-33.148,0.942326
9.23e-006,-33.148,0.950147
9.24e-006,-32.9916,0.950147
9.25e-006,-32.9916,0.950147
9.26e-006,-32.9134,0.950147
9.27e-006,-32.9134,0.957967
9.28e-006,-32.9134,0.957967
9.29e-006,-32.757,0.965787
9.3e-006,-32.8352,0.957967
9.31e-006,-32.757,0.965787
9.32e-006,-32.6788,0.965787
9.33e-006,-32.6788,0.965787
9.34e-006,-32.5224,0.957967
9.35e-006,-32.5224,0.965787
9.36e-006,-32.5224,0.965787
9.37e-006,-32.2878,0.965787
9.38e-006,-32.366,0.981427
9.39e-006,-32.2878,0.965787
9.4e-006,-32.2096,0.965787
9.41e-006,-32.2096,0.973607
9.42e-006,-31.975,0.981427
9.43e-006,-31.8968,0.965787
9.44e-006,-31.8968,0.981427
9.45e-006,-31.7404,0.981427
9.46e-006,-31.6622,0.981427
9.47e-006,-31.6622,0.989247
9.48e-006,-31.584,0.989247
9.49e-006,-31.5058,0.981427
9.5e-006,-31.4276,0.989247
9.51e-006,-31.2712,0.989247
9.52e-006,-31.1148,0.989247
9.53e-006,-31.1148,0.997067
9.54e-006,-30.9584,1.00489
9.55e-006,-30.8802,1.00489
9.56e-006,-30.802,1.01271
9.57e-006,-30.6456,1.02053
9.58e-006,-30.6456,1.02053
9.59e-006,-30.5674,1.02835
9.6e-006,-30.4109,1.02053
9.61e-006,-30.3327,1.02053
9.62e-006,-30.0981,1.02053
9.63e-006,-30.0199,1.04399
9.64e-006,-29.9417,1.04399
9.65e-006,-29.7853,1.04399
9.66e-006,-29.6289,1.04399
9.67e-006,-29.5507,1.05181
9.68e-006,-29.3161,1.04399
9.69e-006,-29.2379,1.04399
9.7e-006,-29.0033,1.04399
9.71e-006,-28.6905,1.05181
9.72e-006,-28.5341,1.05963
9.73e-006,-28.2995,1.06745
9.74e-006,-27.9867,1.07527
9.75e-006,-27.7521,1.05963
9.76e-006,-27.3611,1.06745
9.77e-006,-27.0483,1.09091
9.78e-006,-26.6573,1.09091
9.79e-006,-26.2663,1.09091
9.8e-006,-25.9535,1.09091
9.81e-006,-25.4061,1.09091
9.82e-006,-25.0151,1.09873
9.83e-006,-24.5458,1.11437
9.84e-006,-23.9202,1.10655
9.85e-006,-23.3728,1.10655
9.86e-006,-22.8254,1.12219
9.87e-006,-22.3562,1.11437
9.88e-006,-21.7306,1.12219
9.89e-006,-20.9486,1.12219
9.9e-006,-20.323,1.13001
9.91e-006,-19.6974,1.13783
9.92e-006,-18.9153,1.13783
9.93e-006,-18.2115,1.14565
9.94e-006,-17.4295,1.14565
9.95e-006,-16.4911,1.15347
9.96e-006,-15.6309,1.16129
9.97e-006,-14.7707,1.16911
9.98e-006,-13.8323,1.16911
9.99e-006,-12.8156,1.16911
1e-005,-11.8772,1.17693
1.001e-005,-10.7042,1.18475
1.002e-005,-9.68759,1.18475
1.003e-005,-8.51457,1.19257
1.004e-005,-7.34154,1.20039
1.005e-005,-6.16852,1.20039
1.006e-005,-4.9173,1.21603
1.007e-005,-3.50968,1.21603
1.008e-005,-2.25846,1.21603
1.009e-005,-1.00723,1.22385
1.01e-005,0.32219,1.23167
1.011e-005,1.72981,1.23167
1.012e-005,3.13744,1.23167
1.013e-005,4.70147,1.23949
1.014e-005,6.10909,1.25513
1.015e-005,7.51672,1.24731
1.016e-005,9.15894,1.26295
1.017e-005,10.5666,1.27077
1.018e-005,12.1306,1.27859
1.019e-005,13.7728,1.27859
1.02e-005,15.2587,1.29423
1.021e-005,16.8227,1.29423
1.022e-005,18.3867,1.30987
1.023e-005,19.9507,1.30987
1.024e-005,21.5148,1.30987
1.025e-005,23.157,1.31769
1.026e-005,24.6428,1.32551
1.027e-005,26.0504,1.32551
1.028e-005,27.1453,1.33333
1.029e-005,28.1619,1.34115
1.03e-005,29.0221,1.35679
1.031e-005,29.3349,1.36461
1.032e-005,29.4131,1.36461
1.033e-005,29.1003,1.37243
1.034e-005,28.4747,1.36461
1.035e-005,27.6927,1.37243
1.036e-005,26.5978,1.38025
1.037e-005,25.503,1.38807
1.038e-005,24.4082,1.39589
1.039e-005,23.2352,1.38807
1.04e-005,22.375,1.40371
1.041e-005,21.6712,1.41153
1.042e-005,21.2802,1.41153
1.043e-005,20.9674,1.41935
1.044e-005,21.1238,1.42717
1.045e-005,21.1238,1.45064
1.046e-005,21.0456,1.45846
1.047e-005,21.7494,1.4741
1.048e-005,21.984,1.48974
1.049e-005,22.1404,1.49756
1.05e-005,22.1404,1.50538
1.051e-005,22.1404,1.5132
1.052e-005,22.1404,1.5132
1.053e-005,21.984,1.5132
1.054e-005,21.8276,1.52884
1.055e-005,21.5148,1.54448
1.056e-005,20.9674,1.5523
1.057e-005,20.4981,1.5523
1.058e-005,19.9507,1.56012
1.059e-005,19.2469,1.57576
1.06e-005,18.4649,1.58358
1.061e-005,17.6829,1.5914
1.062e-005,16.7445,1.60704
1.063e-005,15.6497,1.62268
1.064e-005,14.5548,1.62268
1.065e-005,13.3818,1.63832
1.066e-005,12.1306,1.64614
1.067e-005,10.8012,1.65396
1.068e-005,9.54995,1.65396
1.069e-005,7.98592,1.6696
1.07e-005,6.5001,1.6696
1.071e-005,4.93607,1.67742
1.072e-005,3.21564,1.69306
1.073e-005,1.49521,1.7087
1.074e-005,-0.303421,1.71652
1.075e-005,-1.94565,1.73216
1.076e-005,-3.90068,1.73998
1.077e-005,-5.77752,1.75562
1.078e-005,-7.73255,1.75562
1.079e-005,-9.60938,1.77126
1.08e-005,-11.7208,1.77908
1.081e-005,-13.6759,1.79472
1.082e-005,-15.7873,1.80254
1.083e-005,-17.8987,1.81036
1.084e-005,-19.8538,1.81818
1.085e-005,-21.9652,1.83382
1.086e-005,-23.9984,1.84164
1.087e-005,-26.1099,1.84946
1.088e-005,-28.0649,1.8651
1.089e-005,-30.0199,1.88856
1.09e-005,-32.0532,1.88856
1.091e-005,-33.93,1.9042
1.092e-005,-35.8068,1.91984
1.093e-005,-37.3709,1.91984
1.094e-005,-38.5439,1.93548
1.095e-005,-39.4823,1.95112
1.096e-005,-39.8733,1.95112
1.097e-005,-40.0297,1.97458
1.098e-005,-39.7169,1.99022
1.099e-005,-39.1695,1.99804
1.1e-005,-38.4657,2.01369
1.101e-005,-37.7619,2.02933
1.102e-005,-37.2145,2.04497
1.103e-005,-36.6671,2.04497
1.104e-005,-36.2761,2.06061
1.105e-005,-35.9632,2.07625
1.106e-005,-35.9632,2.07625
1.107e-005,-36.0414,2.09189
1.108e-005,-36.1978,2.10753
1.109e-005,-36.2761,2.12317
1.11e-005,-36.5107,2.13099
1.111e-005,-36.5107,2.13099
1.112e-005,-36.5107,2.13881
1.113e-005,-36.5107,2.15445
1.114e-005,-36.5107,2.17009
1.115e-005,-36.5107,2.17791
1.116e-005,-36.5107,2.18573
1.117e-005,-36.4325,2.19355
1.118e-005,-36.5107,2.20137
1.119e-005,-36.4325,2.20919
1.12e-005,-36.5889,2.21701
1.121e-005,-36.5107,2.24047
1.122e-005,-36.5107,2.24047
1.123e-005,-36.5107,2.26393
1.124e-005,-36.4325,2.25611
1.125e-005,-36.5107,2.27175
1.126e-005,-36.5107,2.27175
1.127e-005,-36.4325,2.27957
1.128e-005,-36.5107,2.29521
1.129e-005,-36.4325,2.29521
1.13e-005,-36.4325,2.30303
1.131e-005,-36.5107,2.31085
1.132e-005,-36.4325,2.32649
1.133e-005,-36.4325,2.32649
1.134e-005,-36.4325,2.34213
1.135e-005,-36.4325,2.35777
1.136e-005,-36.4325,2.37341
1.137e-005,-36.4325,2.37341
1.138e-005,-36.2761,2.38905
1.139e-005,-36.3543,2.38905
1.14e-005,-36.5107,2.39687
1.141e-005,-36.4325,2.40469
1.142e-005,-36.4325,2.42033
1.143e-005,-36.5107,2.42033
1.144e-005,-36.2761,2.43597
1.145e-005,-36.2761,2.43597
1.146e-005,-36.2761,2.45161
1.147e-005,-36.2761,2.45161
1.148e-005,-36.2761,2.45943
1.149e-005,-36.2761,2.45943
1.15e-005,-36.2761,2.46725
1.151e-005,-36.2761,2.47507
1.152e-005,-36.2761,2.48289
1.153e-005,-36.2761,2.49071
1.154e-005,-36.2761,2.49071
1.155e-005,-36.2761,2.49853
1.156e-005,-36.3543,2.49853
1.157e-005,-36.2761,2.50635
1.158e-005,-36.2761,2.51417
1.159e-005,-36.2761,2.52199
1.16e-005,-36.2761,2.52199
1.161e-005,-36.1978,2.52981
1.162e-005,-36.2761,2.52981
1.163e-005,-36.2761,2.53763
1.164e-005,-36.2761,2.54545
1.165e-005,-36.1978,2.54545
1.166e-005,-36.1978,2.55327
1.167e-005,-36.1978,2.56109
1.168e-005,-36.1978,2.55327
1.169e-005,-36.2761,2.56109
1.17e-005,-36.1978,2.56891
1.171e-005,-36.1978,2.57674
1.172e-005,-36.1196,2.57674
1.173e-005,-36.1196,2.57674
1.174e-005,-36.1196,2.57674
1.175e-005,-36.1196,2.58456
1.176e-005,-36.1196,2.57674
1.177e-005,-36.1978,2.59238
1.178e-005,-36.1196,2.59238
1.179e-005,-36.1196,2.6002
1.18e-005,-36.1196,2.58456
1.181e-005,-36.1196,2.59238
1.182e-005,-36.1196,2.59238
1.183e-005,-36.0414,2.61584
1.184e-005,-36.0414,2.62366
1.185e-005,-36.1196,2.62366
1.186e-005,-36.0414,2.63148
1.187e-005,-36.0414,2.63148
1.188e-005,-36.0414,2.6393
1.189e-005,-35.9632,2.6393
1.19e-005,-36.0414,2.6393
1.191e-005,-36.1196,2.64712
1.192e-005,-35.885,2.65494
1.193e-005,-35.9632,2.66276
1.194e-005,-35.9632,2.65494
1.195e-005,-36.0414,2.65494
1.196e-005,-35.9632,2.65494
1.197e-005,-36.0414,2.66276
1.198e-005,-35.9632,2.66276
1.199e-005,-35.885,2.67058
1.2e-005,-35.9632,2.66276
1.201e-005,-35.885,2.67058
1.202e-005,-35.7286,2.67058
1.203e-005,-35.885,2.67058
1.204e-005,-35.7286,2.67058
1.205e-005,-35.8068,2.67058
1.206e-005,-35.7286,2.6784
1.207e-005,-35.8068,2.6784
1.208e-005,-35.8068,2.67058
1.209e-005,-35.8068,2.68622
1.21e-005,-35.8068,2.6784
1.211e-005,-35.8068,2.6784
1.212e-005,-35.8068,2.6784
1.213e-005,-35.8068,2.6784
1.214e-005,-35.8068,2.6784
1.215e-005,-35.7286,2.6784
1.216e-005,-35.7286,2.6784
1.217e-005,-35.7286,2.6784
1.218e-005,-35.8068,2.6784
1.219e-005,-35.6504,2.67058
1.22e-005,-35.7286,2.6784
1.221e-005,-35.6504,2.68622
1.222e-005,-35.6504,2.6784
1.223e-005,-35.6504,2.68622
1.224e-005,-35.6504,2.68622
1.225e-005,-35.6504,2.68622
1.226e-005,-35.494,2.68622
1.227e-005,-35.5722,2.68622
1.228e-005,-35.5722,2.6784
1.229e-005,-35.494,2.68622
1.23e-005,-35.494,2.68622
1.231e-005,-35.494,2.68622
1.232e-005,-35.494,2.68622
1.233e-005,-35.494,2.68622
1.234e-005,-35.494,2.68622
1.235e-005,-35.4158,2.6784
1.236e-005,-35.494,2.68622
1.237e-005,-35.4158,2.6784
1.238e-005,-35.4158,2.68622
1.239e-005,-35.4158,2.68622
1.24e-005,-35.4158,2.6784
1.241e-005,-35.3376,2.6784
1.242e-005,-35.4158,2.68622
1.243e-005,-35.3376,2.68622
1.244e-005,-35.2594,2.68622
1.245e-005,-35.3376,2.68622
1.246e-005,-35.2594,2.68622
1.247e-005,-35.2594,2.68622
1.248e-005,-35.2594,2.6784
1.249e-005,-35.2594,2.6784
1.25e-005,-35.2594,2.68622
1.251e-005,-35.2594,2.6784
1.252e-005,-35.1812,2.6784
1.253e-005,-35.2594,2.6784
1.254e-005,-35.1812,2.6784
1.255e-005,-35.2594,2.6784
1.256e-005,-35.1812,2.67058
1.257e-005,-35.1812,2.68622
1.258e-005,-35.1812,2.67058
1.259e-005,-35.1812,2.6784
1.26e-005,-35.103,2.67058
1.261e-005,-35.103,2.67058
1.262e-005,-35.103,2.67058
1.263e-005,-35.103,2.67058
1.264e-005,-35.103,2.67058
1.265e-005,-35.103,2.67058
1.266e-005,-35.0248,2.66276
1.267e-005,-35.0248,2.65494
1.268e-005,-35.0248,2.65494
1.269e-005,-35.103,2.66276
1.27e-005,-35.0248,2.65494
1.271e-005,-35.0248,2.65494
1.272e-005,-35.0248,2.64712
1.273e-005,-35.0248,2.65494
1.274e-005,-34.9466,2.65494
1.275e-005,-34.9466,2.64712
1.276e-005,-34.8684,2.64712
1.277e-005,-34.9466,2.64712
1.278e-005,-34.8684,2.6393
1.279e-005,-34.7902,2.6393
1.28e-005,-34.8684,2.64712
1.281e-005,-34.8684,2.6393
1.282e-005,-34.8684,2.6393
1.283e-005,-34.6338,2.6393
1.284e-005,-34.8684,2.6393
1.285e-005,-34.7902,2.6393
1.286e-005,-34.8684,2.62366
1.287e-005,-34.7902,2.63148
1.288e-005,-34.8684,2.62366
1.289e-005,-34.712,2.62366
1.29e-005,-34.8684,2.61584
1.291e-005,-34.6338,2.61584
1.292e-005,-34.7902,2.61584
1.293e-005,-34.6338,2.62366
1.294e-005,-34.7902,2.62366
1.295e-005,-34.6338,2.61584
1.296e-005,-34.7902,2.61584
1.297e-005,-34.5556,2.61584
1.298e-005,-34.5556,2.59238
1.299e-005,-34.6338,2.59238
1.3e-005,-34.712,2.58456
1.301e-005,-34.5556,2.57674
1.302e-005,-34.4774,2.58456
1.303e-005,-34.6338,2.57674
1.304e-005,-34.5556,2.57674
1.305e-005,-34.5556,2.57674
1.306e-005,-34.5556,2.56891
1.307e-005,-34.4774,2.56891
1.308e-005,-34.4774,2.56109
1.309e-005,-34.3992,2.56891
1.31e-005,-34.4774,2.56109
1.311e-005,-34.4774,2.56109
1.312e-005,-34.4774,2.55327
1.313e-005,-34.3992,2.55327
1.314e-005,-34.4774,2.55327
1.315e-005,-34.3992,2.54545
1.316e-005,-34.3992,2.53763
1.317e-005,-34.4774,2.54545
1.318e-005,-34.3992,2.53763
1.319e-005,-34.3992,2.52981
1.32e-005,-34.3992,2.53763
1.321e-005,-34.321,2.53763
1.322e-005,-34.3992,2.52199
1.323e-005,-34.321,2.52199
1.324e-005,-34.321,2.52199
1.325e-005,-34.321,2.51417
1.326e-005,-34.321,2.51417
1.327e-005,-34.2428,2.49853
1.328e-005,-34.2428,2.50635
1.329e-005,-34.321,2.52199
1.33e-005,-34.3992,2.52199
1.331e-005,-34.2428,2.51417
1.332e-005,-34.321,2.49071
1.333e-005,-34.321,2.50635
1.334e-005,-34.2428,2.51417
1.335e-005,-34.1646,2.49853
1.336e-005,-34.2428,2.49071
1.337e-005,-34.1646,2.48289
1.338e-005,-34.2428,2.48289
1.339e-005,-34.1646,2.49071
1.34e-005,-34.2428,2.47507
1.341e-005,-34.2428,2.46725
1.342e-005,-34.2428,2.48289
1.343e-005,-34.1646,2.46725
1.344e-005,-34.1646,2.46725
1.345e-005,-34.1646,2.45943
1.346e-005,-34.1646,2.45161
1.347e-005,-34.1646,2.45943
1.348e-005,-34.0864,2.45161
1.349e-005,-34.1646,2.45161
1.35e-005,-34.0864,2.44379
1.351e-005,-34.0864,2.44379
1.352e-005,-34.1646,2.44379
1.353e-005,-34.1646,2.43597
1.354e-005,-34.1646,2.43597
1.355e-005,-34.1646,2.43597
1.356e-005,-34.1646,2.43597
1.357e-005,-34.0864,2.42815
1.358e-005,-34.1646,2.42033
1.359e-005,-34.0864,2.42033
1.36e-005,-34.1646,2.41251
1.361e-005,-34.1646,2.42033
1.362e-005,-34.0864,2.40469
1.363e-005,-34.0864,2.41251
1.364e-005,-34.0864,2.40469
1.365e-005,-34.0864,2.39687
1.366e-005,-34.0864,2.38905
1.367e-005,-34.0082,2.38905
1.368e-005,-34.0082,2.38905
1.369e-005,-34.0864,2.37341
1.37e-005,-34.0864,2.36559
1.371e-005,-34.0864,2.35777
1.372e-005,-34.0864,2.34995
1.373e-005,-34.0864,2.34995
1.374e-005,-34.0864,2.33431
1.375e-005,-34.0082,2.32649
1.376e-005,-34.0082,2.32649
1.377e-005,-34.0864,2.31867
1.378e-005,-34.0082,2.31085
1.379e-005,-34.0864,2.30303
1.38e-005,-34.0864,2.28739
1.381e-005,-34.0082,2.27957
1.382e-005,-34.0864,2.27175
1.383e-005,-34.0082,2.26393
1.384e-005,-34.0864,2.25611
1.385e-005,-34.0082,2.24047
1.386e-005,-34.1646,2.23265
1.387e-005,-34.0864,2.22483
1.388e-005,-34.0864,2.20919
1.389e-005,-34.1646,2.20919
1.39e-005,-34.1646,2.18573
1.391e-005,-34.0864,2.17009
1.392e-005,-34.0082,2.15445
1.393e-005,-34.0082,2.14663
1.394e-005,-34.0864,2.13881
1.395e-005,-34.0082,2.12317
1.396e-005,-34.0864,2.09971
1.397e-005,-34.0082,2.08407
1.398e-005,-34.0082,2.07625
1.399e-005,-34.0082,2.06061
1.4e-005,-34.0864,2.04497
1.401e-005,-34.0082,2.02933
1.402e-005,-34.0864,2.02151
1.403e-005,-34.0082,1.99804
1.404e-005,-34.0864,1.99022
1.405e-005,-34.0864,1.96676
1.406e-005,-34.0082,1.95894
1.407e-005,-34.0864,1.95112
1.408e-005,-34.0864,1.92766
1.409e-005,-34.0082,1.91202
1.41e-005,-34.0082,1.9042
1.411e-005,-34.0082,1.88856
1.412e-005,-34.0082,1.87292
1.413e-005,-34.0082,1.8651
1.414e-005,-34.0082,1.84946
1.415e-005,-34.0082,1.83382
1.416e-005,-34.0082,1.81818
1.417e-005,-34.0082,1.81036
1.418e-005,-33.93,1.79472
1.419e-005,-34.0082,1.7869
1.42e-005,-34.0082,1.76344
1.421e-005,-33.93,1.76344
1.422e-005,-34.0082,1.73998
1.423e-005,-34.0082,1.73998
1.424e-005,-34.0082,1.72434
1.425e-005,-33.93,1.7087
1.426e-005,-34.0082,1.70088
1.427e-005,-34.0082,1.68524
1.428e-005,-33.93,1.67742
1.429e-005,-34.0082,1.6696
1.43e-005,-34.0864,1.66178
1.431e-005,-34.0864,1.65396
1.432e-005,-34.0082,1.64614
1.433e-005,-34.0082,1.6305
1.434e-005,-34.0082,1.62268
1.435e-005,-34.0082,1.61486
1.436e-005,-34.0082,1.5914
1.437e-005,-34.0082,1.58358
1.438e-005,-33.93,1.57576
1.439e-005,-34.0082,1.57576
1.44e-005,-34.0082,1.56012
1.441e-005,-33.93,1.5523
1.442e-005,-34.0082,1.54448
1.443e-005,-33.93,1.54448
1.444e-005,-33.93,1.53666
1.445e-005,-33.8518,1.53666
1.446e-005,-33.93,1.52884
1.447e-005,-33.93,1.52102
1.448e-005,-33.8518,1.5132
1.449e-005,-33.8518,1.5132
1.45e-005,-33.8518,1.49756
1.451e-005,-33.7736,1.49756
1.452e-005,-33.7736,1.48974
1.453e-005,-33.6954,1.48974
1.454e-005,-33.6954,1.48192
1.455e-005,-33.7736,1.48192
1.456e-005,-33.6172,1.46628
1.457e-005,-33.6172,1.4741
1.458e-005,-33.6954,1.46628
1.459e-005,-33.6954,1.45846
1.46e-005,-33.6954,1.46628
1.461e-005,-33.6954,1.45064
1.462e-005,-33.6954,1.45846
1.463e-005,-33.6954,1.45064
1.464e-005,-33.6954,1.44282
1.465e-005,-33.8518,1.44282
1.466e-005,-33.8518,1.435
1.467e-005,-33.8518,1.435
1.468e-005,-33.8518,1.435
1.469e-005,-33.8518,1.435
1.47e-005,-33.8518,1.42717
1.471e-005,-33.8518,1.42717
1.472e-005,-33.7736,1.41935
1.473e-005,-33.7736,1.42717
1.474e-005,-33.8518,1.41935
1.475e-005,-33.6954,1.41935
1.476e-005,-33.8518,1.41153
1.477e-005,-33.7736,1.41935
1.478e-005,-33.8518,1.41935
1.479e-005,-33.8518,1.41153
1.48e-005,-33.7736,1.41153
1.481e-005,-33.6954,1.41153
1.482e-005,-33.6954,1.41153
1.483e-005,-33.7736,1.40371
1.484e-005,-33.6172,1.40371
1.485e-005,-33.6172,1.41935
1.486e-005,-33.6172,1.40371
1.487e-005,-33.6172,1.40371
1.488e-005,-33.6172,1.40371
1.489e-005,-33.539,1.40371
1.49e-005,-33.6172,1.40371
1.491e-005,-33.6954,1.41153
1.492e-005,-33.6172,1.40371
1.493e-005,-33.539,1.40371
1.494e-005,-33.3826,1.40371
1.495e-005,-33.148,1.41153
1.496e-005,-32.9134,1.41153
1.497e-005,-32.4442,1.40371
1.498e-005,-31.8968,1.40371
1.499e-005,-31.193,1.41935
1.5e-005,-30.5674,1.41153
1.501e-005,-30.0199,1.41153
1.502e-005,-29.3943,1.41153
1.503e-005,-28.8469,1.41935
1.504e-005,-28.1431,1.41153
1.505e-005,-27.5175,1.41935
1.506e-005,-26.7355,1.41935
1.507e-005,-25.9535,1.41935
1.508e-005,-25.0933,1.41935
1.509e-005,-24.3894,1.41935
1.51e-005,-23.3728,1.41935
1.511e-005,-22.5126,1.42717
1.512e-005,-21.496,1.42717
1.513e-005,-20.6358,1.42717
1.514e-005,-19.6192,1.42717
1.515e-005,-18.6025,1.435
1.516e-005,-17.5859,1.42717
1.517e-005,-16.6475,1.435
1.518e-005,-15.5527,1.44282
1.519e-005,-14.5361,1.435
1.52e-005,-13.4413,1.435
1.521e-005,-12.5028,1.45064
1.522e-005,-11.1734,1.44282
1.523e-005,-10.0786,1.44282
1.524e-005,-9.14018,1.45064
1.525e-005,-7.96716,1.44282
1.526e-005,-6.71593,1.45064
1.527e-005,-5.62111,1.45064
1.528e-005,-4.5263,1.45064
1.529e-005,-3.43148,1.45846
1.53e-005,-2.25846,1.45846
1.531e-005,-1.16364,1.46628
1.532e-005,-0.0688172,1.46628
1.533e-005,1.026,1.45846
1.534e-005,2.12082,1.48192
1.535e-005,3.37204,1.48192
1.536e-005,4.31046,1.4741
1.537e-005,5.40528,1.48192
1.538e-005,6.5001,1.48192
1.539e-005,7.59492,1.48192
1.54e-005,8.53333,1.48192
1.541e-005,9.54995,1.48974
1.542e-005,10.5666,1.49756
1.543e-005,11.505,1.49756
1.544e-005,12.5216,1.50538
1.545e-005,13.3818,1.50538
1.546e-005,14.3202,1.5132
1.547e-005,15.1804,1.5132
1.548e-005,16.0407,1.52102
1.549e-005,16.8227,1.52884
1.55e-005,17.6829,1.52102
1.551e-005,18.3867,1.52884
1.552e-005,19.0905,1.52884
1.553e-005,19.7943,1.54448
1.554e-005,20.4981,1.54448
1.555e-005,21.0456,1.5523
1.556e-005,21.6712,1.56012
1.557e-005,22.2968,1.56794
1.558e-005,22.8442,1.56012
1.559e-005,23.2352,1.56012
1.56e-005,23.8608,1.56794
1.561e-005,24.1736,1.57576
1.562e-005,24.6428,1.57576
1.563e-005,24.9556,1.58358
1.564e-005,25.2684,1.58358
1.565e-005,25.503,1.5914
1.566e-005,25.6594,1.5914
1.567e-005,25.9722,1.5914
1.568e-005,26.0504,1.59922
1.569e-005,26.2068,1.61486
1.57e-005,26.3632,1.62268
1.571e-005,26.4414,1.62268
1.572e-005,26.4414,1.62268
1.573e-005,26.4414,1.6305
1.574e-005,26.3632,1.63832
1.575e-005,26.2068,1.63832
1.576e-005,25.9722,1.63832
1.577e-005,25.7376,1.64614
1.578e-005,25.5812,1.65396
1.579e-005,25.2684,1.65396
1.58e-005,25.0338,1.65396
1.581e-005,24.6428,1.6696
1.582e-005,24.2518,1.6696
1.583e-005,23.8608,1.6696
1.584e-005,23.4698,1.67742
1.585e-005,22.8442,1.68524
1.586e-005,22.4532,1.68524
1.587e-005,21.9058,1.70088
1.588e-005,21.3584,1.69306
1.589e-005,20.8109,1.69306
1.59e-005,20.1853,1.70088
1.591e-005,19.5597,1.7087
1.592e-005,18.8559,1.7087
1.593e-005,18.1521,1.72434
